file_name,Weight Quarter_1,Weight Density Quarter_1,Weight Quarter_2,Weight Density Quarter_2,Weight Quarter_3,Weight Density Quarter_3,Weight Quarter_4,Weight Density Quarter_4,Center of Gravity coordinate_x,Center of Gravity coordinate_y,Relative Center of Gravity coordinate_x,Relative Center of Gravity coordinate_y,Axial Moment of Inertia_x,Axial Moment of Inertia_y,Relative Axial Moment of Inertia_x,Relative Axial Moment of Inertia_y,Hypothesis
row1_35_preprocessed.bmp,340,0.591304347826087,352,0.6121739130434782,371,0.6204013377926422,317,0.5301003344481605,25.184057971014493,22.036231884057973,0.4836811594202899,0.4674718196457327,229406.18840579694,268369.24927536224,4.575828035279163e-06,4.003882446706547e-06,"[('e', 0.9351312781576736), ('n', 0.8829674493844846), ('o', 0.8747718198480718), ('w', 0.8533626753740243), ('a', 0.8525141226778902), ('m', 0.8482854458449243), ('u', 0.8481988005085024), ('g', 0.84583455127316), ('x', 0.8063245121331951), ('c', 0.8008712192172774), ('t', 0.800353674741572), ('s', 0.7995739271670913), ('z', 0.7981070511354019), ('p', 0.7912524068964379), ('f', 0.77164344869654), ('v', 0.7715314885762703), ('h', 0.7613724202226854), ('b', 0.7456686584107381), ('d', 0.742236267004331), ('q', 0.7348127499182443), ('y', 0.7138516826176339), ('k', 0.6987705608828471), ('r', 0.595196652848715), ('j', 0.5663126791746194), ('i', 0.5478518826914703), ('l', 0.547415432303041)]"
row1_14_preprocessed.bmp,483,0.6176470588235294,239,0.2928921568627451,471,0.6023017902813299,439,0.5379901960784313,38.17892156862745,19.28125,0.5549092771436933,0.39741847826086957,370631.90625,541057.7549019624,3.7377488413069773e-06,1.8876507477275254e-06,"[('b', 0.9780586278598412), ('h', 0.9060676413553986), ('k', 0.8410260595698466), ('c', 0.8300804273579454), ('o', 0.7814534903824369), ('x', 0.7812443309465823), ('u', 0.7764927370500959), ('s', 0.7749726931803026), ('w', 0.7637246764445116), ('t', 0.7495221144910372), ('v', 0.7447429070348356), ('e', 0.7392591234127367), ('p', 0.7356641130396567), ('a', 0.7350988696476086), ('m', 0.7303809573581314), ('n', 0.730225582390322), ('g', 0.720532651405954), ('y', 0.6981583026873212), ('d', 0.6699177929916912), ('z', 0.669853607076021), ('q', 0.6694977481512454), ('f', 0.6693564231384513), ('r', 0.6005825524919454), ('j', 0.503363924285869), ('i', 0.49736206962420987), ('l', 0.4971124486670072)]"
row1_9_preprocessed.bmp,386,0.5085638998682477,372,0.4901185770750988,389,0.5125164690382081,155,0.20421607378129117,29.50614439324117,20.178187403993856,0.43855606758832566,0.4261819423109746,155130.66052227383,458689.4508448545,3.201171405718246e-06,2.189165608221094e-06,"[('y', 0.9237038241884793), ('p', 0.8567527419617438), ('f', 0.8278534605878584), ('v', 0.8108649433832832), ('c', 0.7944974320546364), ('w', 0.7752204754199079), ('x', 0.7625200348317882), ('o', 0.7566020201061743), ('m', 0.7538760731519324), ('e', 0.7492278940974102), ('t', 0.7346656116681087), ('z', 0.7274112018300977), ('n', 0.727043233663595), ('h', 0.7211424607109106), ('k', 0.7070637171309582), ('b', 0.7051888105671397), ('u', 0.679880138400406), ('g', 0.6778437468037696), ('a', 0.6773531274114416), ('q', 0.673946569800931), ('d', 0.6711731597888312), ('s', 0.6691799924732633), ('r', 0.655325891637449), ('j', 0.5052556869656637), ('i', 0.4605394372697338), ('l', 0.46027214339127825)]"
row1_30_preprocessed.bmp,543,0.6703703703703704,314,0.38765432098765434,683,0.8160095579450418,341,0.4074074074074074,32.759170653907496,22.43168527379054,0.5293195108984583,0.40437142026019884,584499.4715576832,460699.90430622105,3.0191570784720076e-06,2.0673533555509236e-06,"[('k', 0.7926425508676648), ('b', 0.7800695514462725), ('p', 0.7672318025599707), ('c', 0.755196643734115), ('h', 0.754855006464605), ('e', 0.7332449818808805), ('o', 0.727625635234603), ('u', 0.7222476099892116), ('w', 0.7131710310244174), ('n', 0.7087534074217922), ('a', 0.7083552854572981), ('z', 0.7066336379856384), ('x', 0.7051688683075604), ('m', 0.7008038551808603), ('s', 0.6910231132429407), ('v', 0.685323767103287), ('y', 0.680165198641479), ('t', 0.6777209622713483), ('g', 0.67370347248964), ('r', 0.6734416373156965), ('f', 0.6728790127705129), ('d', 0.6311739300357814), ('q', 0.609529922029994), ('i', 0.5175066773509971), ('l', 0.5172488277629501), ('j', 0.48122470507909565)]"
row1_11_preprocessed.bmp,264,0.5238095238095238,264,0.5,331,0.6304761904761905,365,0.6636363636363637,25.979575163398692,21.547385620915033,0.5204078159041394,0.48922346716464366,274203.25163398765,252668.4893790837,5.851981893113017e-06,4.853617108995966e-06,"[('u', 0.973613435670138), ('a', 0.9042491737296472), ('g', 0.8578911230267771), ('o', 0.8424255817186483), ('s', 0.817769806177022), ('x', 0.8105900627863113), ('w', 0.8050091051433997), ('e', 0.8047588820327614), ('c', 0.7896166117936826), ('n', 0.7851371048765399), ('b', 0.7785092412893612), ('h', 0.7767417787204638), ('t', 0.7718913129156765), ('d', 0.7670965298679588), ('m', 0.764849201889884), ('v', 0.7425675035588154), ('z', 0.738557915434859), ('q', 0.7270537593386304), ('k', 0.7188921424888438), ('p', 0.7155984018999471), ('f', 0.6897507691477923), ('y', 0.6716939009696851), ('j', 0.575148242461382), ('r', 0.5544234849919276), ('i', 0.5396347181381426), ('l', 0.5391694837794314)]"
row1_24_preprocessed.bmp,249,0.5737327188940092,257,0.5526881720430108,169,0.37723214285714285,272,0.5666666666666667,30.874340021119323,14.610348468848997,0.48184419388902133,0.48608387388746416,31719.21858500515,310780.04646251485,9.249549652230268e-06,4.377069874418838e-06,"[('t', 0.9388381767681981), ('w', 0.873144385994472), ('q', 0.8688158321320225), ('m', 0.8580070646111071), ('o', 0.8578163874270218), ('x', 0.8460341537407337), ('s', 0.8457619404751138), ('g', 0.8427963757560044), ('n', 0.8403679772515349), ('v', 0.8335894302214057), ('e', 0.8160482065303493), ('c', 0.7982156520054211), ('u', 0.7908756867124677), ('h', 0.7754217938587528), ('a', 0.7683408407338082), ('f', 0.7558432486191923), ('d', 0.7474630223952863), ('b', 0.7333773287655035), ('p', 0.7311217696232193), ('y', 0.7260184832891108), ('z', 0.6954995713272477), ('k', 0.6671298863394917), ('j', 0.5814276130235467), ('r', 0.5542500360772598), ('i', 0.5053987629412722), ('l', 0.5050697983520134)]"
row1_7_preprocessed.bmp,369,0.7028571428571428,244,0.46476190476190476,284,0.5201465201465202,376,0.6886446886446886,25.488609583660644,19.842105263157894,0.4897721916732129,0.45956354300385105,168733.26315789483,285126.0848389636,5.5552961018090555e-06,4.324628601583966e-06,"[('s', 0.9359995688003285), ('u', 0.8168273769120507), ('h', 0.8101656119730547), ('g', 0.8053546996932621), ('n', 0.805046188429275), ('t', 0.8040307441243281), ('o', 0.8000699389312094), ('m', 0.7864235497686158), ('w', 0.7837059955337141), ('e', 0.7793491619176941), ('b', 0.7784441480893011), ('a', 0.7694284590810861), ('x', 0.7686886053954056), ('c', 0.7658917293618577), ('q', 0.7388683732539911), ('v', 0.7316772883498991), ('p', 0.7016107809561469), ('k', 0.6902427243550158), ('d', 0.6827600937788166), ('f', 0.6752785159536187), ('z', 0.6636530110441702), ('y', 0.6567326819270891), ('r', 0.5600280015793931), ('j', 0.5452289130818618), ('i', 0.5443024842279378), ('l', 0.543995615298512)]"
row1_20_preprocessed.bmp,413,0.33963815789473684,576,0.46153846153846156,782,0.6430921052631579,633,0.5072115384615384,36.383111480865225,38.91430948419301,0.5616366901724639,0.4988724932130659,1158318.3477537448,686218.1543261175,1.4981608325827478e-06,1.6023889085704687e-06,"[('d', 0.8168751329668679), ('x', 0.8168133712610128), ('a', 0.8161019955107454), ('u', 0.8078766517749574), ('o', 0.8008647821890773), ('c', 0.7956821708524495), ('w', 0.778690645909365), ('z', 0.7781885135185626), ('g', 0.7602429507644534), ('v', 0.7578586309895853), ('e', 0.7529124786856068), ('b', 0.7490502224329321), ('k', 0.7437481984523809), ('h', 0.7331890615695188), ('t', 0.7243427232283632), ('p', 0.7231036769748341), ('y', 0.7162277660190968), ('m', 0.7142686334975029), ('n', 0.7141084665744063), ('s', 0.706434412087215), ('f', 0.7022803562017262), ('q', 0.6895091788044526), ('j', 0.5651064313381784), ('r', 0.557534745373353), ('i', 0.48786012178362853), ('l', 0.4874394953558506)]"
row1_3_preprocessed.bmp,345,0.6571428571428571,338,0.6145454545454545,275,0.5238095238095238,275,0.5,22.854825628548255,20.596918085969182,0.44601684956220927,0.46659328776117104,277382.66828872566,257123.01378751005,4.944256490762197e-06,4.455796232767806e-06,"[('n', 0.9789274104025067), ('m', 0.9368225563539945), ('e', 0.9230573008215539), ('w', 0.8702365744825397), ('o', 0.8627062653933736), ('t', 0.8492094313305698), ('g', 0.8243821929666973), ('s', 0.8205510176925044), ('x', 0.8016434609809355), ('f', 0.8001085327691322), ('p', 0.7997135160719832), ('c', 0.7982575682275365), ('v', 0.7954309669256276), ('u', 0.7937252438164154), ('a', 0.7835718540012119), ('h', 0.7678493263496623), ('q', 0.7665909954287466), ('z', 0.7458136471491889), ('b', 0.7334461132214454), ('y', 0.7303935961059803), ('d', 0.7114396696539061), ('k', 0.6778559250111258), ('r', 0.6013451768282232), ('j', 0.5571057850150208), ('i', 0.5369333203568014), ('l', 0.5365820168158645)]"
row1_8_preprocessed.bmp,282,0.47,341,0.5456,421,0.6746794871794872,415,0.6384615384615384,26.930089102124743,23.54626456477039,0.5186017820424949,0.46971384509938313,250439.62714187798,329216.86908841686,4.312263377079482e-06,3.7704180615456088e-06,"[('a', 0.9494353258797226), ('u', 0.9208207277963502), ('g', 0.839445840673577), ('o', 0.827805686537642), ('e', 0.8038942467645013), ('x', 0.7960726448741343), ('w', 0.7923815998085418), ('d', 0.7844451332740412), ('z', 0.7772613866546919), ('c', 0.7748082737396029), ('n', 0.7710038803919705), ('s', 0.7703007262192643), ('b', 0.750955434322925), ('m', 0.7501272452300638), ('t', 0.7460977949402361), ('h', 0.7435871436234947), ('v', 0.7319427233034316), ('p', 0.719355986436201), ('k', 0.7129524304936837), ('q', 0.7084205647118419), ('f', 0.6953804884458252), ('y', 0.6719441301049096), ('j', 0.5832887588230522), ('r', 0.5553282246632169), ('i', 0.5404451836132452), ('l', 0.539925245033172)]"
row1_15_preprocessed.bmp,324,0.5184,317,0.5072,347,0.5338461538461539,336,0.5169230769230769,25.34441087613293,23.974320241691842,0.4868882175226586,0.4688636784018743,282151.1268882175,288996.9486404858,3.897641042081189e-06,3.686938906834578e-06,"[('o', 0.9738444055641872), ('w', 0.9309908411565275), ('x', 0.9193737809212914), ('c', 0.8860254933830355), ('e', 0.8681717723648148), ('u', 0.8605365490472018), ('t', 0.8548201836393038), ('v', 0.8520575090398943), ('g', 0.8480632456625901), ('m', 0.8452072642230688), ('n', 0.8402868750074848), ('a', 0.838297189542466), ('s', 0.8167670949805586), ('h', 0.8148958599469542), ('p', 0.7926188689405967), ('b', 0.7925109138783735), ('d', 0.7784617856410662), ('q', 0.7742331294282285), ('f', 0.7734773995446953), ('z', 0.7654487828193), ('y', 0.7598803010516055), ('k', 0.7357174456801719), ('r', 0.584530592713259), ('j', 0.5653258019286874), ('i', 0.5098925339518566), ('l', 0.509511452036755)]"
row1_34_preprocessed.bmp,451,0.6507936507936508,236,0.325068870523416,378,0.5294117647058824,377,0.5040106951871658,35.39667128987517,18.346740638002775,0.5211616862102298,0.4130176342381613,322620.6296809983,432511.1040221932,4.264576469043814e-06,2.2104078026923543e-06,"[('h', 0.9790599839497938), ('b', 0.9108067616474795), ('c', 0.859164077968137), ('o', 0.8047804536764026), ('x', 0.8042403008873114), ('s', 0.8029157555421135), ('k', 0.7985491898905698), ('w', 0.7959384770822037), ('t', 0.7934452493556842), ('v', 0.7825048017484402), ('u', 0.7696905729159964), ('m', 0.768985778693909), ('n', 0.761046219163267), ('e', 0.7610104061771971), ('p', 0.7597109959547675), ('g', 0.7331109132076927), ('a', 0.7286829846322793), ('y', 0.7268452143222953), ('q', 0.698656035299194), ('f', 0.6973957492453876), ('d', 0.6714557539180817), ('z', 0.6698917159526309), ('r', 0.608885905320986), ('j', 0.5067240617024915), ('i', 0.49456866046900394), ('l', 0.494337265895175)]"
